Store,Item,Allocation
518,Tape,0
519,Bracket,3
519,Brush,0
519,Cereal,0
519,Ear Buds,3
519,Eggs,0
519,Glue,1
519,Keyboard,4
519,King Crab,3
519,Milk,0
519,Mouse,1
519,Nails,0
519,Noodles,2
519,Paint,0
519,Phone Charger,3
519,Power Cord,0
519,Shrimp,3
519,Steak,2
519,Tape,0
520,Bracket,3
520,Brush,0
520,Cereal,0
520,Ear Buds,3
520,Eggs,0
520,Glue,1
520,Keyboard,4
520,King Crab,2
520,Milk,0
520,Mouse,1
520,Nails,0
520,Noodles,2
520,Paint,0
520,Phone Charger,3
520,Power Cord,0
520,Shrimp,3
520,Steak,2
520,Tape,0
521,Bracket,9
521,Brush,3
521,Cereal,6
521,Ear Buds,12
521,Eggs,6
521,Glue,6
521,Keyboard,15
521,King Crab,6
521,Milk,3
521,Mouse,9
521,Nails,3
521,Noodles,6
521,Paint,3
521,Phone Charger,12
521,Power Cord,6
521,Shrimp,9
521,Steak,6
521,Tape,3
522,Bracket,9
522,Brush,4
522,Cereal,6
522,Ear Buds,16
522,Eggs,6
522,Glue,6
522,Keyboard,18
522,King Crab,6
522,Milk,3
522,Mouse,12
522,Nails,4
522,Noodles,9
522,Paint,3
522,Phone Charger,15
522,Power Cord,10
522,Shrimp,10
522,Steak,9
522,Tape,3
523,Bracket,3
523,Brush,3
523,Cereal,3
523,Ear Buds,9
523,Eggs,3
523,Glue,3
523,Keyboard,9
523,King Crab,4
523,Milk,1
523,Mouse,3
523,Nails,3
523,Noodles,6
523,Paint,0
523,Phone Charger,9
523,Power Cord,3
523,Shrimp,7
523,Steak,6
523,Tape,0
524,Bracket,2
524,Brush,0
524,Cereal,0
524,Ear Buds,3
524,Eggs,0
524,Glue,1
524,Keyboard,3
524,King Crab,2
524,Milk,0
524,Mouse,0
524,Nails,0
524,Noodles,2
524,Paint,0
524,Phone Charger,3
524,Power Cord,0
524,Shrimp,3
524,Steak,2
524,Tape,0
525,Bracket,0
525,Brush,0
525,Cereal,0
525,Ear Buds,3
525,Eggs,0
525,Glue,0
525,Keyboard,3
525,King Crab,0
525,Milk,0
525,Mouse,0
525,Nails,0
525,Noodles,0
525,Paint,0
525,Phone Charger,3
525,Power Cord,0
525,Shrimp,3
525,Steak,0
525,Tape,0
526,Bracket,0
526,Brush,0
526,Cereal,3
526,Ear Buds,12
526,Eggs,3
526,Glue,0
526,Keyboard,15
526,King Crab,6
526,Milk,3
526,Mouse,6
526,Nails,0
526,Noodles,9
526,Paint,0
526,Phone Charger,12
526,Power Cord,6
526,Shrimp,12
526,Steak,9
526,Tape,0
527,Bracket,3
527,Brush,3
527,Cereal,6
527,Ear Buds,18
527,Eggs,6
527,Glue,3
527,Keyboard,19
527,King Crab,9
527,Milk,6
527,Mouse,9
527,Nails,3
527,Noodles,11
527,Paint,3
527,Phone Charger,15
527,Power Cord,8
527,Shrimp,15
527,Steak,11
527,Tape,3
528,Bracket,0
528,Brush,0
528,Cereal,0
528,Ear Buds,3
528,Eggs,0
528,Glue,0
528,Keyboard,3
528,King Crab,2
528,Milk,0
528,Mouse,0
528,Nails,0
528,Noodles,1
528,Paint,0
528,Phone Charger,3
528,Power Cord,0
528,Shrimp,3
528,Steak,3
528,Tape,0
529,Bracket,1
529,Brush,0
529,Cereal,3
529,Ear Buds,12
529,Eggs,3
529,Glue,2
529,Keyboard,14
529,King Crab,6
529,Milk,3
529,Mouse,6
529,Nails,0
529,Noodles,9
529,Paint,0
529,Phone Charger,12
529,Power Cord,6
529,Shrimp,12
529,Steak,9
529,Tape,0
530,Bracket,3
530,Brush,3
530,Cereal,3
530,Ear Buds,9
530,Eggs,3
530,Glue,3
530,Keyboard,10
530,King Crab,4
530,Milk,1
530,Mouse,3
530,Nails,3
530,Noodles,6
530,Paint,0
530,Phone Charger,9
530,Power Cord,3
530,Shrimp,6
530,Steak,6
530,Tape,0
531,Bracket,3
531,Brush,2
531,Cereal,3
531,Ear Buds,9
531,Eggs,3
531,Glue,3
531,Keyboard,10
531,King Crab,6
531,Milk,3
531,Mouse,3
531,Nails,2
531,Noodles,6
531,Paint,0
531,Phone Charger,9
531,Power Cord,3
531,Shrimp,7
531,Steak,6
531,Tape,0
532,Bracket,0
532,Brush,0
532,Cereal,0
532,Ear Buds,3
532,Eggs,0
532,Glue,0
532,Keyboard,3
532,King Crab,2
532,Milk,0
532,Mouse,0
532,Nails,0
532,Noodles,1
532,Paint,0
532,Phone Charger,3
532,Power Cord,0
532,Shrimp,3
532,Steak,2
532,Tape,0
533,Bracket,0
533,Brush,0
533,Cereal,0
533,Ear Buds,3
533,Eggs,0
533,Glue,0
533,Keyboard,3
533,King Crab,1
533,Milk,0
533,Mouse,0
533,Nails,0
533,Noodles,1
533,Paint,0
533,Phone Charger,3
533,Power Cord,0
533,Shrimp,3
533,Steak,1
533,Tape,0
534,Bracket,3
534,Brush,0
534,Cereal,3
534,Ear Buds,8
534,Eggs,3
534,Glue,3
534,Keyboard,9
534,King Crab,3
534,Milk,0
534,Mouse,3
534,Nails,0
534,Noodles,5
534,Paint,0
534,Phone Charger,9
534,Power Cord,3
534,Shrimp,6
534,Steak,5
534,Tape,0
535,Bracket,3
535,Brush,0
535,Cereal,3
535,Ear Buds,15
535,Eggs,3
535,Glue,1
535,Keyboard,17
535,King Crab,6
535,Milk,2
535,Mouse,6
535,Nails,0
535,Noodles,6
535,Paint,0
535,Phone Charger,12
535,Power Cord,3
535,Shrimp,9
535,Steak,6
535,Tape,0
536,Bracket,0
536,Brush,0
536,Cereal,0
536,Ear Buds,3
536,Eggs,0
536,Glue,0
536,Keyboard,3
536,King Crab,1
536,Milk,0
536,Mouse,0
536,Nails,0
536,Noodles,1
536,Paint,0
536,Phone Charger,3
536,Power Cord,0
536,Shrimp,3
536,Steak,1
536,Tape,0
537,Bracket,3
537,Brush,0
537,Cereal,3
537,Ear Buds,9
537,Eggs,3
537,Glue,3
537,Keyboard,9
537,King Crab,3
537,Milk,0
537,Mouse,3
537,Nails,0
537,Noodles,4
537,Paint,0
537,Phone Charger,9
537,Power Cord,3
537,Shrimp,6
537,Steak,4
537,Tape,0
538,Bracket,3
538,Brush,0
538,Cereal,3
538,Ear Buds,9
538,Eggs,3
538,Glue,3
538,Keyboard,9
538,King Crab,3
538,Milk,0
538,Mouse,3
538,Nails,0
538,Noodles,4
538,Paint,0
538,Phone Charger,9
538,Power Cord,3
538,Shrimp,6
538,Steak,4
538,Tape,0
539,Bracket,3
539,Brush,1
539,Cereal,3
539,Ear Buds,9
539,Eggs,3
539,Glue,3
539,Keyboard,9
539,King Crab,3
539,Milk,0
539,Mouse,3
539,Nails,0
539,Noodles,4
539,Paint,0
539,Phone Charger,8
539,Power Cord,3
539,Shrimp,6
539,Steak,3
539,Tape,0
540,Bracket,0
540,Brush,0
540,Cereal,0
540,Ear Buds,3
540,Eggs,0
540,Glue,0
540,Keyboard,3
540,King Crab,1
540,Milk,0
540,Mouse,0
540,Nails,0
540,Noodles,1
540,Paint,0
540,Phone Charger,3
540,Power Cord,0
540,Shrimp,3
540,Steak,1
540,Tape,0
541,Bracket,3
541,Brush,1
541,Cereal,3
541,Ear Buds,9
541,Eggs,3
541,Glue,3
541,Keyboard,9
541,King Crab,3
541,Milk,0
541,Mouse,3
541,Nails,0
541,Noodles,4
541,Paint,0
541,Phone Charger,8
541,Power Cord,3
541,Shrimp,6
541,Steak,3
541,Tape,0
542,Bracket,3
542,Brush,0
542,Cereal,3
542,Ear Buds,15
542,Eggs,3
542,Glue,1
542,Keyboard,18
542,King Crab,6
542,Milk,2
542,Mouse,6
542,Nails,0
542,Noodles,6
542,Paint,0
542,Phone Charger,12
542,Power Cord,4
542,Shrimp,9
542,Steak,6
542,Tape,0
543,Bracket,3
543,Brush,3
543,Cereal,8
543,Ear Buds,18
543,Eggs,8
543,Glue,3
543,Keyboard,21
543,King Crab,9
543,Milk,6
543,Mouse,9
543,Nails,3
543,Noodles,9
543,Paint,3
543,Phone Charger,15
543,Power Cord,6
543,Shrimp,13
543,Steak,9
543,Tape,3
544,Bracket,3
544,Brush,0
544,Cereal,3
544,Ear Buds,6
544,Eggs,3
544,Glue,3
544,Keyboard,9
544,King Crab,3
544,Milk,0
544,Mouse,3
544,Nails,0
544,Noodles,3
544,Paint,0
544,Phone Charger,7
544,Power Cord,2
544,Shrimp,6
544,Steak,3
544,Tape,0
545,Bracket,0
545,Brush,0
545,Cereal,0
545,Ear Buds,3
545,Eggs,0
545,Glue,0
545,Keyboard,3
545,King Crab,1
545,Milk,0
545,Mouse,0
545,Nails,0
545,Noodles,0
545,Paint,0
545,Phone Charger,3
545,Power Cord,0
545,Shrimp,3
545,Steak,1
545,Tape,0
546,Bracket,3
546,Brush,3
546,Cereal,3
546,Ear Buds,9
546,Eggs,3
546,Glue,3
546,Keyboard,9
546,King Crab,6
546,Milk,3
546,Mouse,3
546,Nails,3
546,Noodles,6
546,Paint,0
546,Phone Charger,9
546,Power Cord,3
546,Shrimp,9
546,Steak,6
546,Tape,0
547,Bracket,6
547,Brush,3
547,Cereal,3
547,Ear Buds,9
547,Eggs,3
547,Glue,3
547,Keyboard,11
547,King Crab,6
547,Milk,3
547,Mouse,4
547,Nails,3
547,Noodles,6
547,Paint,3
547,Phone Charger,9
547,Power Cord,3
547,Shrimp,10
547,Steak,6
547,Tape,3
548,Bracket,3
548,Brush,3
548,Cereal,3
548,Ear Buds,9
548,Eggs,3
548,Glue,3
548,Keyboard,12
548,King Crab,6
548,Milk,3
548,Mouse,4
548,Nails,3
548,Noodles,6
548,Paint,2
548,Phone Charger,9
548,Power Cord,3
548,Shrimp,9
548,Steak,6
548,Tape,1
549,Bracket,3
549,Brush,3
549,Cereal,3
549,Ear Buds,6
549,Eggs,3
549,Glue,3
549,Keyboard,7
549,King Crab,5
549,Milk,3
549,Mouse,4
549,Nails,3
549,Noodles,5
549,Paint,3
549,Phone Charger,6
549,Power Cord,3
549,Shrimp,10
549,Steak,7
549,Tape,4
550,Bracket,2
550,Brush,0
550,Cereal,0
550,Ear Buds,3
550,Eggs,0
550,Glue,1
550,Keyboard,3
550,King Crab,3
550,Milk,0
550,Mouse,0
550,Nails,0
550,Noodles,3
550,Paint,0
550,Phone Charger,3
550,Power Cord,0
550,Shrimp,3
550,Steak,2
550,Tape,0
551,Bracket,3
551,Brush,2
551,Cereal,3
551,Ear Buds,8
551,Eggs,3
551,Glue,3
551,Keyboard,9
551,King Crab,3
551,Milk,0
551,Mouse,3
551,Nails,1
551,Noodles,6
551,Paint,0
551,Phone Charger,9
551,Power Cord,3
551,Shrimp,6
551,Steak,6
551,Tape,0
552,Bracket,3
552,Brush,2
552,Cereal,3
552,Ear Buds,9
552,Eggs,3
552,Glue,3
552,Keyboard,9
552,King Crab,3
552,Milk,0
552,Mouse,3
552,Nails,1
552,Noodles,6
552,Paint,0
552,Phone Charger,9
552,Power Cord,3
552,Shrimp,6
552,Steak,6
552,Tape,0
553,Bracket,3
553,Brush,3
553,Cereal,3
553,Ear Buds,9
553,Eggs,3
553,Glue,3
553,Keyboard,9
553,King Crab,4
553,Milk,1
553,Mouse,3
553,Nails,2
553,Noodles,6
553,Paint,0
553,Phone Charger,9
553,Power Cord,3
553,Shrimp,6
553,Steak,5
553,Tape,0
554,Bracket,3
554,Brush,0
554,Cereal,0
554,Ear Buds,3
554,Eggs,0
554,Glue,1
554,Keyboard,3
554,King Crab,3
554,Milk,0
554,Mouse,1
554,Nails,0
554,Noodles,3
554,Paint,0
554,Phone Charger,3
554,Power Cord,0
554,Shrimp,3
554,Steak,3
554,Tape,0
555,Bracket,1
555,Brush,0
555,Cereal,0
555,Ear Buds,3
555,Eggs,0
555,Glue,1
555,Keyboard,3
555,King Crab,3
555,Milk,0
555,Mouse,0
555,Nails,0
555,Noodles,3
555,Paint,0
555,Phone Charger,3
555,Power Cord,0
555,Shrimp,3
555,Steak,3
555,Tape,0
556,Bracket,1
556,Brush,0
556,Cereal,0
556,Ear Buds,3
556,Eggs,0
556,Glue,1
556,Keyboard,3
556,King Crab,3
556,Milk,0
556,Mouse,0
556,Nails,0
556,Noodles,3
556,Paint,0
556,Phone Charger,3
556,Power Cord,0
556,Shrimp,3
556,Steak,3
556,Tape,0
557,Bracket,2
557,Brush,0
557,Cereal,0
557,Ear Buds,3
557,Eggs,0
557,Glue,1
557,Keyboard,3
557,King Crab,3
557,Milk,0
557,Mouse,0
557,Nails,0
557,Noodles,3
557,Paint,0
557,Phone Charger,3
557,Power Cord,0
557,Shrimp,3
557,Steak,3
557,Tape,0
558,Bracket,1
558,Brush,0
558,Cereal,0
558,Ear Buds,3
558,Eggs,0
558,Glue,1
558,Keyboard,3
558,King Crab,3
558,Milk,0
558,Mouse,0
558,Nails,0
558,Noodles,3
558,Paint,0
558,Phone Charger,3
558,Power Cord,0
558,Shrimp,3
558,Steak,3
558,Tape,0
559,Bracket,1
559,Brush,0
559,Cereal,0
559,Ear Buds,3
559,Eggs,0
559,Glue,1
559,Keyboard,3
559,King Crab,3
559,Milk,0
559,Mouse,0
559,Nails,0
559,Noodles,3
559,Paint,0
559,Phone Charger,3
559,Power Cord,0
559,Shrimp,3
559,Steak,3
559,Tape,0
560,Bracket,3
560,Brush,1
560,Cereal,3
560,Ear Buds,9
560,Eggs,3
560,Glue,3
560,Keyboard,9
560,King Crab,4
560,Milk,0
560,Mouse,3
560,Nails,1
560,Noodles,6
560,Paint,0
560,Phone Charger,9
560,Power Cord,3
560,Shrimp,6
560,Steak,6
560,Tape,0
561,Bracket,3
561,Brush,1
561,Cereal,3
561,Ear Buds,9
561,Eggs,3
561,Glue,3
561,Keyboard,9
561,King Crab,4
561,Milk,0
561,Mouse,3
561,Nails,1
561,Noodles,6
561,Paint,0
561,Phone Charger,9
561,Power Cord,3
561,Shrimp,6
561,Steak,6
561,Tape,0
562,Bracket,1
562,Brush,0
562,Cereal,0
562,Ear Buds,3
562,Eggs,0
562,Glue,1
562,Keyboard,3
562,King Crab,3
562,Milk,0
562,Mouse,0
562,Nails,0
562,Noodles,3
562,Paint,0
562,Phone Charger,3
562,Power Cord,0
562,Shrimp,3
562,Steak,3
562,Tape,0
563,Bracket,1
563,Brush,0
563,Cereal,0
563,Ear Buds,3
563,Eggs,0
563,Glue,1
563,Keyboard,3
563,King Crab,3
563,Milk,0
563,Mouse,0
563,Nails,0
563,Noodles,3
563,Paint,0
563,Phone Charger,3
563,Power Cord,0
563,Shrimp,3
563,Steak,3
563,Tape,0
564,Bracket,3
564,Brush,1
564,Cereal,3
564,Ear Buds,9
564,Eggs,3
564,Glue,3
564,Keyboard,9
564,King Crab,3
564,Milk,0
564,Mouse,3
564,Nails,0
564,Noodles,6
564,Paint,0
564,Phone Charger,9
564,Power Cord,3
564,Shrimp,6
564,Steak,6
564,Tape,0
565,Bracket,6
565,Brush,3
565,Cereal,6
565,Ear Buds,11
565,Eggs,6
565,Glue,4
565,Keyboard,12
565,King Crab,6
565,Milk,3
565,Mouse,6
565,Nails,3
565,Noodles,9
565,Paint,3
565,Phone Charger,12
565,Power Cord,6
565,Shrimp,12
565,Steak,9
565,Tape,3
566,Bracket,6
566,Brush,3
566,Cereal,6
566,Ear Buds,12
566,Eggs,6
566,Glue,6
566,Keyboard,13
566,King Crab,6
566,Milk,3
566,Mouse,6
566,Nails,3
566,Noodles,6
566,Paint,3
566,Phone Charger,12
566,Power Cord,6
566,Shrimp,9
566,Steak,7
566,Tape,3
567,Bracket,3
567,Brush,3
567,Cereal,3
567,Ear Buds,9
567,Eggs,3
567,Glue,3
567,Keyboard,10
567,King Crab,5
567,Milk,2
567,Mouse,4
567,Nails,3
567,Noodles,6
567,Paint,3
567,Phone Charger,9
567,Power Cord,3
567,Shrimp,7
567,Steak,6
567,Tape,0
568,Bracket,3
568,Brush,3
568,Cereal,3
568,Ear Buds,6
568,Eggs,3
568,Glue,3
568,Keyboard,6
568,King Crab,3
568,Milk,3
568,Mouse,3
568,Nails,3
568,Noodles,6
568,Paint,2
568,Phone Charger,6
568,Power Cord,5
568,Shrimp,6
568,Steak,6
568,Tape,3
569,Bracket,2
569,Brush,0
569,Cereal,0
569,Ear Buds,3
569,Eggs,0
569,Glue,2
569,Keyboard,6
569,King Crab,3
569,Milk,0
569,Mouse,3
569,Nails,0
569,Noodles,3
569,Paint,0
569,Phone Charger,3
569,Power Cord,0
569,Shrimp,3
569,Steak,3
569,Tape,0
570,Bracket,3
570,Brush,0
570,Cereal,0
570,Ear Buds,3
570,Eggs,0
570,Glue,2
570,Keyboard,6
570,King Crab,3
570,Milk,0
570,Mouse,3
570,Nails,0
570,Noodles,3
570,Paint,0
570,Phone Charger,3
570,Power Cord,0
570,Shrimp,3
570,Steak,3
570,Tape,0
571,Bracket,3
571,Brush,3
571,Cereal,3
571,Ear Buds,9
571,Eggs,3
571,Glue,3
571,Keyboard,10
571,King Crab,5
571,Milk,2
571,Mouse,4
571,Nails,3
571,Noodles,6
571,Paint,3
571,Phone Charger,9
571,Power Cord,3
571,Shrimp,7
571,Steak,6
571,Tape,0
572,Bracket,3
572,Brush,0
572,Cereal,3
572,Ear Buds,6
572,Eggs,3
572,Glue,3
572,Keyboard,9
572,King Crab,3
572,Milk,0
572,Mouse,3
572,Nails,0
572,Noodles,3
572,Paint,0
572,Phone Charger,9
572,Power Cord,1
572,Shrimp,8
572,Steak,3
572,Tape,0
573,Bracket,3
573,Brush,0
573,Cereal,0
573,Ear Buds,9
573,Eggs,0
573,Glue,2
573,Keyboard,11
573,King Crab,3
573,Milk,0
573,Mouse,3
573,Nails,0
573,Noodles,3
573,Paint,0
573,Phone Charger,8
573,Power Cord,0
573,Shrimp,6
573,Steak,3
573,Tape,0
574,Bracket,3
574,Brush,1
574,Cereal,3
574,Ear Buds,9
574,Eggs,3
574,Glue,3
574,Keyboard,9
574,King Crab,3
574,Milk,0
574,Mouse,3
574,Nails,1
574,Noodles,6
574,Paint,0
574,Phone Charger,9
574,Power Cord,3
574,Shrimp,6
574,Steak,6
574,Tape,0
575,Bracket,3
575,Brush,3
575,Cereal,3
575,Ear Buds,9
575,Eggs,3
575,Glue,3
575,Keyboard,9
575,King Crab,3
575,Milk,0
575,Mouse,3
575,Nails,3
575,Noodles,4
575,Paint,0
575,Phone Charger,9
575,Power Cord,3
575,Shrimp,6
575,Steak,4
575,Tape,0
576,Bracket,3
576,Brush,0
576,Cereal,0
576,Ear Buds,3
576,Eggs,0
576,Glue,3
576,Keyboard,5
576,King Crab,2
576,Milk,0
576,Mouse,2
576,Nails,0
576,Noodles,3
576,Paint,0
576,Phone Charger,3
576,Power Cord,0
576,Shrimp,3
576,Steak,3
576,Tape,0
577,Bracket,3
577,Brush,0
577,Cereal,0
577,Ear Buds,3
577,Eggs,0
577,Glue,3
577,Keyboard,5
577,King Crab,2
577,Milk,0
577,Mouse,2
577,Nails,0
577,Noodles,3
577,Paint,0
577,Phone Charger,3
577,Power Cord,0
577,Shrimp,3
577,Steak,3
577,Tape,0
578,Bracket,3
578,Brush,3
578,Cereal,3
578,Ear Buds,9
578,Eggs,3
578,Glue,3
578,Keyboard,9
578,King Crab,3
578,Milk,0
578,Mouse,3
578,Nails,3
578,Noodles,4
578,Paint,0
578,Phone Charger,9
578,Power Cord,3
578,Shrimp,6
578,Steak,4
578,Tape,0
579,Bracket,3
579,Brush,0
579,Cereal,0
579,Ear Buds,3
579,Eggs,0
579,Glue,1
579,Keyboard,3
579,King Crab,0
579,Milk,0
579,Mouse,0
579,Nails,0
579,Noodles,0
579,Paint,0
579,Phone Charger,3
579,Power Cord,0
579,Shrimp,2
579,Steak,0
579,Tape,0
580,Bracket,3
580,Brush,0
580,Cereal,0
580,Ear Buds,3
580,Eggs,0
580,Glue,2
580,Keyboard,6
580,King Crab,3
580,Milk,0
580,Mouse,3
580,Nails,0
580,Noodles,3
580,Paint,0
580,Phone Charger,3
580,Power Cord,0
580,Shrimp,3
580,Steak,3
580,Tape,0
581,Bracket,3
581,Brush,0
581,Cereal,0
581,Ear Buds,3
581,Eggs,0
581,Glue,2
581,Keyboard,6
581,King Crab,3
581,Milk,0
581,Mouse,3
581,Nails,0
581,Noodles,3
581,Paint,0
581,Phone Charger,3
581,Power Cord,0
581,Shrimp,3
581,Steak,3
581,Tape,0
582,Bracket,2
582,Brush,0
582,Cereal,0
582,Ear Buds,3
582,Eggs,0
582,Glue,1
582,Keyboard,3
582,King Crab,1
582,Milk,0
582,Mouse,0
582,Nails,0
582,Noodles,0
582,Paint,0
582,Phone Charger,3
582,Power Cord,0
582,Shrimp,3
582,Steak,0
582,Tape,0
583,Bracket,2
583,Brush,0
583,Cereal,0
583,Ear Buds,3
583,Eggs,0
583,Glue,1
583,Keyboard,3
583,King Crab,1
583,Milk,0
583,Mouse,0
583,Nails,0
583,Noodles,0
583,Paint,0
583,Phone Charger,3
583,Power Cord,0
583,Shrimp,3
583,Steak,0
583,Tape,0
584,Bracket,2
584,Brush,0
584,Cereal,0
584,Ear Buds,3
584,Eggs,0
584,Glue,1
584,Keyboard,3
584,King Crab,1
584,Milk,0
584,Mouse,0
584,Nails,0
584,Noodles,0
584,Paint,0
584,Phone Charger,3
584,Power Cord,0
584,Shrimp,3
584,Steak,0
584,Tape,0
585,Bracket,3
585,Brush,3
585,Cereal,1
585,Ear Buds,3
585,Eggs,1
585,Glue,3
585,Keyboard,6
585,King Crab,3
585,Milk,0
585,Mouse,3
585,Nails,2
585,Noodles,3
585,Paint,1
585,Phone Charger,4
585,Power Cord,3
585,Shrimp,3
585,Steak,3
585,Tape,0
586,Bracket,3
586,Brush,3
586,Cereal,3
586,Ear Buds,9
586,Eggs,3
586,Glue,3
586,Keyboard,12
586,King Crab,6
586,Milk,3
586,Mouse,3
586,Nails,3
586,Noodles,6
586,Paint,0
586,Phone Charger,9
586,Power Cord,3
586,Shrimp,9
586,Steak,6
586,Tape,0
587,Bracket,3
587,Brush,0
587,Cereal,3
587,Ear Buds,7
587,Eggs,3
587,Glue,3
587,Keyboard,9
587,King Crab,3
587,Milk,0
587,Mouse,3
587,Nails,0
587,Noodles,3
587,Paint,0
587,Phone Charger,7
587,Power Cord,3
587,Shrimp,6
587,Steak,3
587,Tape,0
588,Bracket,6
588,Brush,3
588,Cereal,6
588,Ear Buds,16
588,Eggs,6
588,Glue,4
588,Keyboard,18
588,King Crab,8
588,Milk,5
588,Mouse,10
588,Nails,3
588,Noodles,9
588,Paint,3
588,Phone Charger,18
588,Power Cord,10
588,Shrimp,14
588,Steak,9
588,Tape,4
589,Bracket,6
589,Brush,5
589,Cereal,6
589,Ear Buds,14
589,Eggs,6
589,Glue,6
589,Keyboard,16
589,King Crab,6
589,Milk,3
589,Mouse,9
589,Nails,5
589,Noodles,8
589,Paint,4
589,Phone Charger,17
589,Power Cord,10
589,Shrimp,11
589,Steak,8
589,Tape,3
590,Bracket,3
590,Brush,1
590,Cereal,3
590,Ear Buds,10
590,Eggs,3
590,Glue,3
590,Keyboard,11
590,King Crab,5
590,Milk,1
590,Mouse,3
590,Nails,1
590,Noodles,6
590,Paint,0
590,Phone Charger,9
590,Power Cord,3
590,Shrimp,7
590,Steak,6
590,Tape,0
591,Bracket,0
591,Brush,0
591,Cereal,0
591,Ear Buds,3
591,Eggs,0
591,Glue,0
591,Keyboard,3
591,King Crab,2
591,Milk,0
591,Mouse,0
591,Nails,0
591,Noodles,2
591,Paint,0
591,Phone Charger,3
591,Power Cord,0
591,Shrimp,3
591,Steak,1
591,Tape,0
592,Bracket,0
592,Brush,0
592,Cereal,0
592,Ear Buds,3
592,Eggs,0
592,Glue,0
592,Keyboard,3
592,King Crab,2
592,Milk,0
592,Mouse,0
592,Nails,0
592,Noodles,2
592,Paint,0
592,Phone Charger,3
592,Power Cord,0
592,Shrimp,3
592,Steak,1
592,Tape,0
593,Bracket,0
593,Brush,0
593,Cereal,0
593,Ear Buds,3
593,Eggs,0
593,Glue,0
593,Keyboard,5
593,King Crab,2
593,Milk,0
593,Mouse,0
593,Nails,0
593,Noodles,2
593,Paint,0
593,Phone Charger,3
593,Power Cord,0
593,Shrimp,3
593,Steak,1
593,Tape,0
594,Bracket,0
594,Brush,0
594,Cereal,0
594,Ear Buds,3
594,Eggs,0
594,Glue,0
594,Keyboard,5
594,King Crab,2
594,Milk,0
594,Mouse,0
594,Nails,0
594,Noodles,2
594,Paint,0
594,Phone Charger,3
594,Power Cord,0
594,Shrimp,3
594,Steak,1
594,Tape,0
595,Bracket,0
595,Brush,0
595,Cereal,0
595,Ear Buds,3
595,Eggs,0
595,Glue,0
595,Keyboard,6
595,King Crab,2
595,Milk,0
595,Mouse,0
595,Nails,0
595,Noodles,2
595,Paint,0
595,Phone Charger,3
595,Power Cord,0
595,Shrimp,3
595,Steak,1
595,Tape,0
596,Bracket,3
596,Brush,3
596,Cereal,8
596,Ear Buds,17
596,Eggs,8
596,Glue,3
596,Keyboard,21
596,King Crab,10
596,Milk,6
596,Mouse,11
596,Nails,3
596,Noodles,10
596,Paint,3
596,Phone Charger,16
596,Power Cord,10
596,Shrimp,12
596,Steak,10
596,Tape,3
597,Bracket,3
597,Brush,3
597,Cereal,6
597,Ear Buds,13
597,Eggs,6
597,Glue,3
597,Keyboard,18
597,King Crab,8
597,Milk,5
597,Mouse,8
597,Nails,3
597,Noodles,8
597,Paint,2
597,Phone Charger,14
597,Power Cord,8
597,Shrimp,11
597,Steak,8
597,Tape,2
598,Bracket,6
598,Brush,5
598,Cereal,6
598,Ear Buds,12
598,Eggs,6
598,Glue,5
598,Keyboard,15
598,King Crab,7
598,Milk,4
598,Mouse,6
598,Nails,5
598,Noodles,9
598,Paint,3
598,Phone Charger,12
598,Power Cord,5
598,Shrimp,12
598,Steak,8
598,Tape,5
599,Bracket,3
599,Brush,0
599,Cereal,3
599,Ear Buds,10
599,Eggs,3
599,Glue,3
599,Keyboard,13
599,King Crab,4
599,Milk,2
599,Mouse,4
599,Nails,0
599,Noodles,5
599,Paint,0
599,Phone Charger,9
599,Power Cord,3
599,Shrimp,8
599,Steak,6
599,Tape,0
600,Bracket,3
600,Brush,0
600,Cereal,3
600,Ear Buds,11
600,Eggs,3
600,Glue,3
600,Keyboard,14
600,King Crab,6
600,Milk,3
600,Mouse,6
600,Nails,0
600,Noodles,6
600,Paint,0
600,Phone Charger,10
600,Power Cord,3
600,Shrimp,9
600,Steak,6
600,Tape,0
601,Bracket,3
601,Brush,0
601,Cereal,0
601,Ear Buds,3
601,Eggs,0
601,Glue,1
601,Keyboard,6
601,King Crab,3
601,Milk,0
601,Mouse,2
601,Nails,0
601,Noodles,3
601,Paint,0
601,Phone Charger,3
601,Power Cord,1
601,Shrimp,3
601,Steak,3
601,Tape,0
602,Bracket,3
602,Brush,0
602,Cereal,3
602,Ear Buds,11
602,Eggs,3
602,Glue,3
602,Keyboard,14
602,King Crab,6
602,Milk,3
602,Mouse,6
602,Nails,0
602,Noodles,6
602,Paint,0
602,Phone Charger,10
602,Power Cord,3
602,Shrimp,9
602,Steak,6
602,Tape,0
603,Bracket,0
603,Brush,0
603,Cereal,0
603,Ear Buds,3
603,Eggs,0
603,Glue,0
603,Keyboard,6
603,King Crab,2
603,Milk,0
603,Mouse,0
603,Nails,0
603,Noodles,1
603,Paint,0
603,Phone Charger,3
603,Power Cord,0
603,Shrimp,3
603,Steak,1
603,Tape,0
604,Bracket,0
604,Brush,0
604,Cereal,0
604,Ear Buds,3
604,Eggs,0
604,Glue,0
604,Keyboard,6
604,King Crab,2
604,Milk,0
604,Mouse,1
604,Nails,0
604,Noodles,3
604,Paint,0
604,Phone Charger,3
604,Power Cord,0
604,Shrimp,3
604,Steak,2
604,Tape,0
605,Bracket,0
605,Brush,0
605,Cereal,0
605,Ear Buds,3
605,Eggs,0
